Date,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2024-03-22,0.4197337509788566,0.648361934477379,0.031664656212303986,0.9937746976707243
2024-03-23,0.3065779169929522,0.5806552262090481,0.03347406513872136,0.9954725073968905
2024-03-24,0.37079091620986687,0.46458658346333825,0.018094089264173704,0.9955519370916819
2024-03-25,0.38488645262333593,0.5959438377535098,0.003317249698431846,0.9942711332631706
2024-03-26,0.41542678151918555,0.703276131045242,0.23854041013269003,0.9947874262793147
2024-03-27,0.3852779953014878,0.6748829953198126,0.0425211097708082,0.9949959292281421
2024-03-28,0.41072826938136253,0.6043681747269889,0.25542822677925214,0.9941817748565303
2024-03-29,0.4432263116679718,0.6814352574102962,0.05428226779252112,0.9952937905836098
2024-03-30,0.43461237274862957,0.6081123244929794,0.004221954161640532,0.9961774459381642
2024-03-31,0.46476115896632725,0.760374414976599,0.04764776839565743,0.993824341229969
2024-04-01,0.46867658574784643,0.6053042121684866,0.04071170084439084,0.995542008379833
2024-04-02,0.4945184025058731,0.6736349453978159,0.19933655006031367,0.9951150737703292
2024-04-03,0.5078308535630383,0.6792511700468018,0.14565741857659834,0.9943902778053577
2024-04-04,0.5610806577916992,0.6396255850234009,0.11881785283474067,0.99501578665184
2024-04-05,0.6045418950665621,0.5953198127925114,0.03256936067551267,0.995412935125797
2024-04-06,0.6370399373531713,0.42808112324492953,0.004221954161640532,0.9948966421096529
2024-04-07,0.5493343774471416,0.458346333853354,0.005428226779252111,0.9952640044480631
2024-04-08,0.543069694596711,0.6951638065522618,0.02141133896260555,0.9948469985504083
2024-04-09,0.43461237274862957,0.5360374414976596,0.041013268998793734,0.9951349311940271
2024-04-10,0.4440093970242756,0.6670826833073318,0.06664656212303982,0.9943207768224153
2024-04-11,0.6378230227094752,0.671450858034321,0.01176115802171291,0.9951547886177249
2024-04-12,0.6037588097102583,0.6012480499219968,0.0012062726176115804,0.9966143092595168
2024-04-13,0.6002349256068911,0.577535101404056,0.0015078407720144757,0.9969121706149846
2024-04-14,0.46985121378230227,0.3276131045241808,0.0003015681544028951,0.9966639528187614
2024-04-15,0.40015661707126077,0.3694227769110765,0.09107358262967433,0.9973391052244883
2024-04-16,0.41307752545027404,0.40312012480499204,0.03136308805790109,0.9964256637343872
2024-04-17,0.346123727486296,0.3975039001560061,0.024427020506634506,0.9964852360054808
2024-04-18,0.408379013312451,0.36162246489859573,0.04583835946924006,0.9974483210548265
2024-04-19,0.44714173844949096,0.4942277691107644,0.05096501809408927,0.9957008677694158
2024-04-20,0.3230227094753328,0.31887675507020274,0.018094089264173704,0.997259675529697
2024-04-21,0.3281127642913077,0.3063962558502338,0.0006031363088057902,0.9970611012927184
2024-04-22,0.30383711824588877,0.5020280811232447,0.013872135102533175,0.9949363569570485
2024-04-23,0.3191072826938136,0.6280811232449293,0.02714113389626056,0.9953632915665523
2024-04-24,0.32615505090054814,0.25897035881435215,0.009650180940892643,0.9957008677694158
2024-04-25,0.3633516053249804,0.49797191887675485,0.07780458383594693,0.9947179252963722
2024-04-26,0.37744714173844945,0.3310452418096723,0.056694813027744276,0.9966639528187614
2024-04-27,0.4162098668754894,0.7017160686427455,0.5995174909529555,0.99409241644989
2024-04-28,0.4122944400939702,0.7014040561622465,0.20024125452352234,0.9951051450584802
2024-04-29,0.49412685982772114,0.4480499219968799,0.006936067551266588,0.9969121706149846
2024-04-30,0.5567736883320281,0.5366614664586584,0.006031363088057903,0.9983816199686254
2024-05-01,0.619420516836335,0.6053042121684866,0.11369119420989145,0.9954228638376459
2024-05-02,0.6135473766640562,0.6617784711388452,0.05639324487334139,0.9933279056375227
2024-05-03,0.4968676585747846,0.7591263650546018,0.17581423401688784,0.9939732719077028
2024-05-04,0.5223179326546593,0.5416536661466456,0.05609167671893849,0.9973291765126394
2024-05-05,0.5528582615505089,0.5531981279251168,0.01658624849215923,0.9960980162433727
2024-05-06,0.5638214565387627,0.7625585023400934,0.367913148371532,0.9945590659067894
2024-05-07,0.5892717306186374,0.5444617784711387,0.03136308805790109,0.9977461824102942
2024-05-08,0.5790916209866874,0.38720748829953155,0.0003015681544028951,0.9976965388510496
2024-05-09,0.6957713390759591,0.31513260530421183,0.0009047044632086853,0.9985404793582082
2024-05-10,0.6773688332028189,0.3432137285491419,0.0,0.9981234734605534
2024-05-11,0.6761942051683633,0.48611544461778466,0.002110977080820266,0.9979646140709706
2024-05-12,0.7466718872357085,0.4165366614664583,0.002110977080820266,0.9976866101392007
2024-05-13,0.6754111198120594,0.5672386895475814,0.023220747889022925,0.9953533628547033
2024-05-14,0.6440877055599059,0.6920436817472697,0.2699034981905911,0.9951150737703292
2024-05-15,0.6589663273296789,0.5073322932917317,0.026839565741857665,0.9980539724776109
2024-05-16,0.5935787000783085,0.7394695787831513,0.1658624849215923,0.9954427212613437
2024-05-17,0.687157400156617,0.3603744149765986,0.026236429433051874,0.9978653269524813
2024-05-18,0.6836335160532496,0.6062402496099839,0.03468033775633293,0.9963660914632937
2024-05-19,0.6707126076742363,0.36443057722308847,0.002110977080820266,0.99870926745964
2024-05-20,0.6256851996867657,0.365990639625585,0.002110977080820266,0.9992752040350287
2024-05-21,0.6174628034455755,0.7360374414976598,0.16314837153196626,0.9942314184157749
2024-05-22,0.6417384494909943,0.689235569422777,0.19149577804583837,0.9942115609920771
2024-05-23,0.624119028974158,0.48049921996879874,0.009650180940892643,0.996465378581783
2024-05-24,0.6123727486296004,0.2552262090483617,0.0003015681544028951,0.9966838102424593
2024-05-25,0.6714956930305402,0.2829953198127919,0.01176115802171291,0.9981433308842512
2024-05-26,0.6687548942834768,0.5322932917316692,0.18938480096501814,0.9969518854623802
2024-05-27,0.5798747063429913,0.4989079563182526,0.03317249698431846,0.997646895291805
2024-05-28,0.6350822239624118,0.7703588143525737,0.10856453558504224,0.9942314184157749
2024-05-29,0.6812842599843382,0.45741029641185627,0.031664656212303986,0.9971703171230566
2024-05-30,0.6080657791699294,0.5463338533541342,0.08534378769601932,0.995919299430092
2024-05-31,0.5724353954581048,0.6174726989079562,0.053377563329312434,0.9949760718044443
2024-06-01,0.6021926389976506,0.39001560062402474,0.006936067551266588,0.9960285152604302
2024-06-02,0.6636648394675019,0.34134165366614644,0.0012062726176115804,1.0000000000000002
2024-06-03,0.696554424432263,0.4608424336973478,0.005729794933655007,0.9963462340395959
2024-06-04,0.7094753328112763,0.5285491419656783,0.0612183353437877,0.9951150737703292
2024-06-05,0.5567736883320281,0.16505460218408752,0.0006031363088057902,0.9986000516293018
2024-06-06,0.6072826938136255,0.25585023400936047,0.009348612786489748,0.9975972517325604
2024-06-07,0.629600626468285,0.28112324492979734,0.0003015681544028951,0.9974781071903732
2024-06-08,0.6186374314800311,0.3472698907956313,0.013872135102533175,0.996991600309776
2024-06-09,0.5916209866875488,0.24212168486739483,0.024427020506634506,0.9966838102424593
2024-06-10,0.557556773688332,0.39032761310452413,0.14414957780458387,0.9974483210548265
2024-06-11,0.5340642129992168,0.42121684867394693,0.02653799758745477,0.9967533112254018
2024-06-12,0.576742364917776,0.2920436817472698,0.02352231604342582,0.9969717428860781
2024-06-13,0.5583398590446358,0.4234009360374409,0.05126658624849217,0.9955122222442861
2024-06-14,0.6620986687548942,0.42121684867394693,0.08866103739445115,0.996981671597927
2024-06-15,0.619420516836335,0.4009360374414972,0.09077201447527142,0.9969220993268335
2024-06-16,0.6624902114330461,0.40312012480499204,0.06212303980699639,0.9982326892908916
2024-06-17,0.6992952231793265,0.2624024960998437,0.005428226779252111,0.9989078416966184
2024-06-18,0.711041503523884,0.39594383775351005,0.002110977080820266,0.9982426180027405
2024-06-19,0.6687548942834768,0.33603744149765946,0.0018094089264173705,0.998560336781906
2024-06-20,0.6730618637431479,0.2190327613104519,0.0,0.9996723525089857
2024-06-21,0.7501957713390758,0.2218408736349451,0.0012062726176115804,0.9990369149506545
2024-06-22,0.7498042286609239,0.3572542901716069,0.01779252110977081,0.9979844714946684
2024-06-23,0.7932654659357868,0.36443057722308847,0.002110977080820266,0.9972795329533948
2024-06-24,0.8688332028191071,0.3073322932917315,0.0006031363088057902,0.9976071804444093
2024-06-25,0.8778386844166013,0.2739469578783149,0.0,0.9992454178994818
2024-06-26,0.9017227877838683,0.30358814352574104,0.0003015681544028951,0.9992752040350287
2024-06-27,0.8007047768206734,0.24056162246489832,0.0003015681544028951,0.9985007645108125
2024-06-28,0.7153484729835551,0.20093603744149746,0.0003015681544028951,0.997110744851963
2024-06-29,0.7599843382928737,0.10109204368174707,0.0,0.999225560475784
2024-06-30,0.7083007047768206,0.3759750390015597,0.01718938480096502,0.9962171607855599
2024-07-01,0.7086922474549725,0.3310452418096723,0.007237635705669482,0.9957703687523582
2024-07-02,0.6898981989036803,0.32948517940717625,0.019903498190591076,0.99593915685379
2024-07-03,0.7047768206734533,0.4199687987519498,0.060012062726176124,0.9949264282451996
2024-07-04,0.6863743148003131,0.03806552262090479,0.004221954161640532,0.9986894100359421
2024-07-05,0.7533281127642912,0.5850234009360373,0.3332328106151991,0.9953632915665523
2024-07-06,0.6433046202036021,0.3716068642745709,0.21049457177322078,0.9965150221410276
2024-07-07,0.633907595927956,0.5123244929797193,0.18968636911942102,0.9970213864453228
2024-07-08,0.6671887235708691,0.584399375975039,0.2590470446320869,0.9959093707182431
2024-07-09,0.7646828504306968,0.7429017160686429,0.2855850422195417,0.994221489703926
2024-07-10,0.7685982772122161,0.3946957878315134,0.02412545235223161,0.9965150221410276
2024-07-11,0.7470634299138605,0.2645865834633385,0.009951749095295538,0.9978653269524813
2024-07-12,0.6609240407204384,0.41341653666146616,0.04463208685162847,0.9961377310907684
2024-07-13,0.6523101018010963,0.4368174726989076,0.03136308805790109,0.9960285152604302
2024-07-14,0.7184808144087704,0.33073322932917293,0.004523522316043426,0.9974781071903732
2024-07-15,0.7290524667188722,0.5797191887675504,0.16224366706875756,0.9941619174328324
2024-07-16,0.7603758809710257,0.5279251170046799,0.12665862484921594,0.9953930777020991
2024-07-17,0.7834768989819889,0.3354134165366611,0.0015078407720144757,0.9977163962747475
2024-07-18,0.8672670321064995,0.3357254290171605,0.0006031363088057902,0.9986199090529996
2024-07-19,0.9526233359436177,0.23931357254290164,0.0,0.9992354891876329
2024-07-20,0.8410336726703209,0.6062402496099839,0.023220747889022925,0.9951845747532717
2024-07-21,0.8065779169929521,0.38970358814352535,0.01899879372738239,0.997120673563812
2024-07-22,0.8144087705559905,0.4758190327613101,0.02080820265379976,0.9973291765126394
2024-07-23,0.8339859044635863,0.4586583463338534,0.07388419782870931,0.9959888004130346
2024-07-24,0.8104933437744714,0.3853354134165361,0.005729794933655007,0.9965249508528765
2024-07-25,0.7893500391542676,0.6864274570982838,0.06393244873341376,0.9940427728906454
2024-07-26,0.7940485512920907,0.2583463338533538,0.005729794933655007,0.998044043765762
2024-07-27,0.7619420516836334,0.15975039001560054,0.0003015681544028951,0.9976965388510496
2024-07-28,0.8089271730618636,0.13915756630265186,0.0,0.9985007645108125
2024-07-29,0.8657008613938918,0.22340093603744116,0.0009047044632086853,0.9990567723743523
2024-07-30,0.9138606108065777,0.1921996879875194,0.0003015681544028951,0.9985404793582082
2024-07-31,0.9103367267032104,0.29297971918876753,0.003618817852834741,0.9985007645108125
2024-08-01,0.9440093970242756,0.4102964118564745,0.06905910735826298,0.9975873230207114
2024-08-02,0.9166014095536411,0.30078003120124785,0.03618817852834741,0.9973291765126394
2024-08-03,0.8304620203602191,0.3706708268330732,0.015681544028950545,0.995144859905876
2024-08-04,0.7490211433046201,0.2511700468018718,0.0024125452352231607,0.9953732202784012
2024-08-05,0.8386844166014095,0.3669266770670827,0.0012062726176115804,0.9967731686490996
2024-08-06,0.8351605324980421,0.41372854914196555,0.05639324487334139,0.9953533628547033
2024-08-07,0.7580266249021143,0.23900156006240225,0.031664656212303986,0.9955916519390776
2024-08-08,0.7815191855912292,0.521996879875195,0.03226779252110978,0.9965547369884232
2024-08-09,0.8649177760375879,0.21778471138845568,0.015078407720144755,0.9980043289183663
2024-08-10,0.8488645262333592,0.3815912636505461,0.0018094089264173705,0.9954526499731926
2024-08-11,0.9005481597494125,0.43120124804992166,0.0030156815440289513,0.9980738299013088
2024-08-12,0.9999999999999999,0.3132605304212168,0.0018094089264173705,0.9977958259695389
2024-08-13,0.8582615505090053,0.15163806552262082,0.031664656212303986,0.9979447566472728
2024-08-14,0.8676585747846514,0.35787831513260526,0.009650180940892643,0.9970015290216249
2024-08-15,0.8308535630383711,0.39032761310452413,0.03136308805790109,0.9969022419031356
2024-08-16,0.835943617854346,0.2624024960998437,0.06332931242460797,0.9977461824102942
2024-08-17,0.7466718872357085,0.0,0.0003015681544028951,0.9975972517325604
2024-08-18,0.7478465152701643,0.2149765990639625,0.0003015681544028951,0.9971405309875099
2024-08-19,0.7466718872357085,0.3691107644305771,0.003317249698431846,0.9971802458349055
2024-08-20,0.8093187157400156,0.14508580343213717,0.01176115802171291,0.9961278023789195
2024-08-21,0.7133907595927954,0.15132605304212143,0.0024125452352231607,0.9968327409201931
2024-08-22,0.7807361002349255,0.5444617784711387,0.036489746682750304,0.9941321312972856
2024-08-23,0.8030540328895849,0.1313572542901711,0.019300361881785286,0.99750789332592
2024-08-24,0.6699295223179326,0.6589703588143525,1.0,0.9931988323834867
2024-08-25,0.6820673453406421,0.3372854914196566,0.07840772014475272,0.9967036676661571
2024-08-26,0.7619420516836334,0.3815912636505461,0.009047044632086852,0.9968923131912867
2024-08-27,0.7713390759592795,0.48018720748829935,0.0027141133896260556,0.9964355924462361
2024-08-28,0.8574784651527015,0.346333853354134,0.0003015681544028951,0.9961575885144662
2024-08-29,0.7419733750978856,0.2305772230889236,0.0009047044632086853,0.9968228122083442
2024-08-30,0.7317932654659357,0.2917316692667704,0.0,0.99686252705574
2024-08-31,0.7529365700861392,0.4424336973478935,0.008443908323281063,0.9951945034651206
2024-09-01,0.903680501174628,0.5475819032761309,0.009951749095295538,0.9965547369884232
2024-09-02,0.8586530931871572,0.5538221528861151,0.03287092882991557,0.9943108481105662
2024-09-03,0.8061863743148001,0.515132605304212,0.029252110977080824,0.9948370698385592
2024-09-04,0.7173061863743146,0.408424336973479,0.037092882991556095,0.9952441470243653
2024-09-05,0.7462803445575567,0.7953198127925112,0.2460796139927624,0.9940725590261921
2024-09-06,0.8183241973375097,0.7163806552262089,0.05307599517490954,0.9966838102424593
2024-09-07,0.78778386844166,0.48517940717628694,0.04644149577804585,0.995005857939991
2024-09-08,0.7498042286609239,0.5413416536661462,0.09559710494571774,0.9957505113286603
2024-09-09,0.662881754111198,0.49859594383775363,0.038299155609167676,0.9936654818403862
2024-09-10,0.6307752545027406,0.6031201248049918,0.1167068757539204,0.9939236283484583
2024-09-11,0.514095536413469,0.298595943837753,0.022617611580217134,0.9956115093627754
2024-09-12,0.4733750978856695,0.41872074882995314,0.03739445114595899,0.9954625786850415
2024-09-13,0.5184025058731401,0.08268330733229323,0.0015078407720144757,0.9958696558708474
2024-09-14,0.5693030540328895,0.26427457098283913,0.0,0.9962866617685023
2024-09-15,0.6158966327329678,0.40873634945397797,0.005126658624849217,0.9949760718044443
2024-09-16,0.6503523884103366,0.40530421216848644,0.016887816646562127,0.9962072320737109
2024-09-17,0.658574784651527,0.4967238689547582,0.003618817852834741,0.9956810103457179
2024-09-18,0.754111198120595,0.5547581903276129,0.004523522316043426,0.9955717945153797
2024-09-19,0.7873923257635081,0.5397815912636501,0.006031363088057903,0.9949363569570485
2024-09-20,0.7611589663273295,0.5656786271450853,0.019300361881785286,0.9956015806509265
2024-09-21,0.7842599843382927,0.6265210608424336,0.06423401688781666,0.9956512242101712
2024-09-22,0.7830853563038369,0.7447737909516379,0.37334137515078414,0.9936059095692926
2024-09-23,0.7176977290524666,0.7120124804992196,0.4773823884197829,0.9943307055342642
2024-09-24,0.6605324980422864,0.472386895475819,0.018697225572979495,0.9939136996366092
2024-09-25,0.6260767423649177,0.621528861154446,0.1164053075995175,0.9935264798745013
2024-09-26,0.6511354737666404,0.6496099843993757,0.21743063932448736,0.9945491371949404
2024-09-27,0.5011746280344557,0.47644305772230844,0.22858866103739447,0.9940725590261921
2024-09-28,0.4577133907595928,0.3263650546021837,0.041013268998793734,0.9954427212613437
2024-09-29,0.519185591229444,0.3397815912636504,0.08232810615199036,0.9932584046545803
2024-09-30,0.6468285043069694,0.6783151326053041,0.3079010856453559,0.9931789749597889
2024-10-01,0.5622552858261549,0.7457098283931356,0.20174909529553683,0.9928513274687744
2024-10-02,0.6123727486296004,0.6302652106084241,0.07056694813027745,0.993695267975933
2024-10-03,0.5348472983555207,0.48049921996879874,0.009951749095295538,0.9948569272622572
2024-10-04,0.5399373531714956,0.41310452418096677,0.0006031363088057902,0.9947675688556168
2024-10-05,0.561863743148003,0.4202808112324492,0.0,0.9945789233304873
2024-10-06,0.6080657791699294,0.7163806552262089,0.05036188178528348,0.9941023451617389
2024-10-07,0.6495693030540328,0.6595943837753508,0.1100723763570567,0.9946285668897319
2024-10-08,0.6660140955364133,0.7051482059282366,0.232810615199035,0.9940527016024943
2024-10-09,0.6256851996867657,0.6605304212168486,0.08051869722557299,0.9935860521455948
2024-10-10,0.4314800313234142,0.4480499219968799,0.028045838359469246,0.9937151253996308
2024-10-11,0.36648394675019574,0.39594383775351005,0.0027141133896260556,0.9948469985504083
2024-10-12,0.5003915426781519,0.6000000000000001,0.08262967430639326,0.9930697591294507
2024-10-13,0.3684416601409553,0.41216848673946904,0.006332931242460797,0.993824341229969
2024-10-14,0.4776820673453406,0.7819032761310449,0.36158021712907124,0.9939236283484583
2024-10-15,0.6080657791699294,0.8521060842433696,0.04010856453558505,0.9930697591294507
2024-10-16,0.7478465152701643,0.8268330733229328,0.2551266586248493,0.9934768363152566
2024-10-17,0.6072826938136255,0.8127925117004677,0.01176115802171291,0.9937746976707243
2024-10-18,0.5415035238841033,0.7304212168486739,0.012665862484921594,0.994221489703926
2024-10-19,0.6033672670321064,0.7800312012480499,0.21652593486127866,0.9928910423161701
2024-10-20,0.6162881754111197,0.8368174726989075,0.10072376357056696,0.9923052483170834
2024-10-21,0.5602975724353955,0.7594383775351012,0.07659831121833535,0.9926031096725513
2024-10-22,0.5121378230227094,0.8084243369734785,0.010253317249698433,0.993695267975933
2024-10-23,0.533281127642913,0.838377535101404,0.01658624849215923,0.9935661947218969
2024-10-24,0.5677368833202818,0.833385335413416,0.010253317249698433,0.994082487738041
2024-10-25,0.6386061080657791,0.8524180967238686,0.03980699638118215,0.9933676204849184
2024-10-26,0.5262333594361784,0.8751950078003117,0.04764776839565743,0.9927520403502851
2024-10-27,0.47650743931088485,0.7326053042121683,0.005428226779252111,0.9938739847892136
2024-10-28,0.6025841816758025,0.8040561622464897,0.03498190591073583,0.9928116126213786
2024-10-29,0.5755677368833202,0.8131045241809671,0.010856453558504222,0.9929506145872636
2024-10-30,0.5227094753328112,0.7925117004680189,0.003317249698431846,0.9929406858754146
2024-10-31,0.5109631949882536,0.767238689547582,0.002110977080820266,0.9932087610953356
2024-11-01,0.48394675019577127,0.7837753510140404,0.004221954161640532,0.9924641077066663
2024-11-02,0.5469851213782301,0.8745709828393133,0.02020506634499397,0.9928016839095297
2024-11-03,0.513703993735317,0.730109204368175,0.010554885404101327,0.9929704720109614
2024-11-04,0.45144870790916203,0.7737909516380652,0.0018094089264173705,0.9925534661133066
2024-11-05,0.43500391542678146,0.8433697347893916,0.003618817852834741,0.9926031096725513
2024-11-06,0.43265465935786995,0.8942277691107643,0.014173703256936069,0.9924541789948174
2024-11-07,0.46671887235708687,0.8605304212168483,0.012364294330518699,0.9924541789948174
2024-11-08,0.4025058731401722,0.7088923556942275,0.006936067551266588,0.9923350344526303
2024-11-09,0.3488645262333594,0.5993759750390013,0.0024125452352231607,0.9923151770289325
2024-11-10,0.3598277212216131,0.8574102964118566,0.004221954161640532,0.9927818264858319
2024-11-11,0.3758809710258418,0.8486739469578781,0.0015078407720144757,0.9930697591294507
2024-11-12,0.4040720438527799,0.7653666146645866,0.01296743063932449,0.9927321829265873
2024-11-13,0.39584964761158964,0.7444617784711385,0.004523522316043426,0.9929406858754146
2024-11-14,0.40172278778386844,0.7825273010920433,0.010554885404101327,0.9924641077066663
2024-11-15,0.3402505873140172,0.717628705148206,0.0015078407720144757,0.9926726106554937
2024-11-16,0.3645262333594361,0.9226209048361929,0.02020506634499397,0.9924839651303642
2024-11-17,0.3633516053249804,0.7897035881435257,0.023823884197828715,0.9928711848924722
2024-11-18,0.326938136256852,0.9288611544461776,0.31453558504221957,0.9927023967910404
2024-11-19,0.2678151918559123,0.8945397815912637,0.13238841978287094,0.9923151770289325
2024-11-20,0.0908379013312451,0.7925117004680189,0.01718938480096502,0.9926130383844002
2024-11-21,0.05324980422866092,0.8595943837753506,0.004825090470446321,0.9928513274687744
